ph,sand,clay,silt,elev,lon,lat,MAT,MAP,c_percent,n_percent,slope,Acrisol,Alisol,Andosol,Arenosol,Cambisol,Ferralsol,Fluvisol,Gleysol,Leptosol,Lixisol,Luvisol,Nitisol,Plinthosol,Podzol,Regosol,Umbrisol
0.024293843410314996,0.026469393036558226,0.020117565078728895,0.04213956092734269,0.16384043659033237,0.02934446532085236,0.07046129437740505,0.12585759288752157,0.036385390582046234,0.02001718076753313,0.40183645572455806,0.015031980817865583,0.00027980536845412365,0.0019601736389534344,3.190239400684772e-05,1.9995614236743632e-05,0.007907573531117436,0.0018490492303320327,0.0011258181455027665,0.0007717175031689956,0.0002794709557761491,0.0023646238067346077,0.0013055275604492384,0.0001629986729368704,0.005003768675588598,0.0003552329698316483,1.7505361810589087e-06,0.000785431875670254
0.029093170642968753,0.038062247452617284,0.018047892369572226,0.03306867079608257,0.14618329081281517,0.02599688477963591,0.06057533088663163,0.22342509012197814,0.018596815701680154,0.018522877602779243,0.34179922469263146,0.017332891037528646,0.001720363031879685,0.0021414242165343914,9.560654756970264e-05,1.3140182420980924e-05,0.0110394472056345,0.0035826485959998557,0.0005775966720615097,0.00010856949797448167,2.2677671508113217e-05,0.002802568440428308,0.001168361209301707,0.0002299044957772691,0.002270764337993974,0.0002182018172235266,1.3461838335887451e-06,0.0033029929969371112
0.03039291942598169,0.0345519378472945,0.025470096150594368,0.02365675087425362,0.1923024402972459,0.02278298102427015,0.1412636993454624,0.20665749246843992,0.02612701902289279,0.030373847313040624,0.22972158008251317,0.016455337694230472,0.0017560050236252588,0.0011057601489361836,0.0,1.978869336361563e-06,0.003120911163494596,0.001734904435326983,0.0006667808789745682,0.00019494796040027063,0.0002682456529729947,0.007793610756745316,0.0011300287981187234,0.00013483066515229957,0.0007697167871785281,0.00024842301528633324,1.75884202913185e-06,0.0013159954562027188
0.06241578472799863,0.03517497196320226,0.01645474191244827,0.026824150877566313,0.09066423280723092,0.023218293370634985,0.06167665522156755,0.26838974302482643,0.01590105293927579,0.033913985007451,0.3372680630559156,0.013324854937322947,0.002105389112203689,0.0009424225290324623,1.6384642097769558e-05,1.2892522922802693e-05,0.006633518668966988,0.0012795826970449667,0.001615988913870222,0.00030391867714547985,0.00010872834592978263,0.0,0.0,0.00015808970594176678,0.0007608131545643103,0.00021743348378587034,2.2932276767079158e-05,0.0005953754242859134
0.039276131587497924,0.041156623214454804,0.018687548690883484,0.024268578360381352,0.1322620123150967,0.020963800488059053,0.04025275976112774,0.09541474252154833,0.020403515695961078,0.02660087893121749,0.4757897560466654,0.02449803259789654,0.0010267501857942317,0.0006226238867238628,0.0,4.5056045628784485e-06,0.024797420568350506,0.001664822292853839,0.000395139677510477,0.0003529706250708409,0.0003120256042910334,0.008444909965793241,4.1260013793671305e-05,0.0,0.0019393005961315785,0.00022767083720544965,8.877449570886098e-06,0.0005873424815577953
0.0260106435521708,0.029193186156858595,0.026049993026295706,0.03459710058508951,0.12582330135845393,0.024577269805413273,0.1213472331223726,0.19137139426480237,0.026406530449468613,0.02521733342333381,0.3164643196555244,0.014797746684165891,0.001313753514848065,0.001398091615076503,0.00022648884468302934,2.7511261964532265e-05,0.019188985504880966,0.0033160319771725097,0.0005099555804302741,0.0005840763271608218,0.0001392784782270537,0.003538033312163723,0.002899996356701132,0.00011434765247239878,0.0025670886516686764,0.0002756301465839396,4.948951469721131e-07,0.002044183796869813
0.042408591083139345,0.04491104268175948,0.024913060188999976,0.02717020703279885,0.20503265282978847,0.028303893141487516,0.07196048284615496,0.1494515178028714,0.02054471213410111,0.023332948198421664,0.3089121858749356,0.027132053260106162,0.0004704331001524567,0.00168381758440029,7.742830139065063e-05,1.4810448167757036e-05,0.0029073223763746484,0.0023070469479269436,0.001373964987822527,0.0002302023293406199,1.4089429804992615e-05,0.010023297280154974,0.002711463501181128,0.00013888411043831678,0.002897060938887901,0.0003999929880128945,3.486205026946892e-06,0.0006733523963523082
0.04053671522989649,0.03601276896410285,0.02282634831111661,0.02262253481588673,0.08135868360319204,0.016234254102463635,0.07259740334308497,0.2488295787944084,0.013519669400422346,0.023889843830229032,0.37653902478740275,0.022706223069263103,0.000843385601285104,0.001304311632112164,0.00011098352360245849,2.0428940522507442e-05,0.0031534406818575595,0.002691785907276007,0.0005728614674634707,0.000398047773367721,0.00027294705124975965,0.009658339855818137,0.00014255136749311104,0.0003408896356268283,0.0019229318122414958,0.0003226810934740658,0.0,0.0005713654051405812
0.054578051777736024,0.024544352988603323,0.020134753844741202,0.04217141363083293,0.1577573559394149,0.03140152515841497,0.0979740409803923,0.11281409649105865,0.01941187350413485,0.01929670309752434,0.3452910133936092,0.0286299390444021,0.000657800063156149,0.0017839125479824844,0.0,1.5113426188170635e-05,0.02483528944874797,0.003296241372599997,0.0008713743551649081,0.0005647279891661066,0.0005133942549603454,0.009740693129010543,0.0014719241528361226,0.0,0.0015916897814231522,0.00012003076827157971,0.0,0.0005326888596276729
0.047800426780712627,0.025715408630298867,0.01969376607897967,0.032474637197608014,0.1483622789122204,0.030871242383278708,0.17275551886547783,0.11510094344988268,0.026536613231099685,0.06127042523734237,0.26523306998034973,0.027310080697253228,0.0022222656402459437,0.0008216783662471386,0.00014645459149323318,2.5034024875213734e-05,0.01352362341336782,0.002709728273488911,0.0010028894171484465,0.00022283669193023847,0.00013233919015528427,1.91647455754077e-05,0.003181840393724886,0.00019352558456966085,0.001787372810602494,0.00011156267288942116,3.0632125464705515e-06,0.0007722095266356489
0.03559723737691135,0.024900037809202673,0.024234742858304965,0.0314390769398444,0.12476274657737876,0.029726511792083785,0.2138432102408971,0.1293799984016956,0.03455030646959829,0.02426428688764152,0.25659091419159197,0.024371066246793534,0.002093820367946541,0.0015875710134275636,0.0,1.5560348639475786e-05,0.024972808906694018,0.0016215502920179765,0.00336424744054027,0.00011581599223752588,8.7682255771107e-05,0.0,3.080929719489868e-05,0.00044328495051988953,0.0013257225965448195,0.00036190543926414853,2.426640132222646e-06,0.010316658667125613
0.03446383225460454,0.03189553541228014,0.02478542955881898,0.08303312885050784,0.1392813328282178,0.022589771696498333,0.11910397129519092,0.10794617127961564,0.02889004467083115,0.020905378091879197,0.3091256500123893,0.04537150330526148,0.0014140783144551616,0.0019846171515656257,0.0,1.0798335971102876e-05,0.00810570217357923,0.0028105914406773838,0.00038261330897019304,0.0006988141551904296,0.0005693323602286685,0.011346655922113197,0.0021099839093633296,0.0,0.002126780115239442,0.0003014266619264856,8.841990657973374e-06,0.0007380149039663888
0.023555399417178817,0.03429895854606217,0.018554478132356035,0.030174239669215633,0.16592847928229484,0.025422878423164475,0.05227814778606135,0.16666350879129882,0.017197119790196305,0.02130773507643941,0.40117630196205456,0.023237378906461544,0.0012828921739903897,0.0016712359391183513,6.117976213279264e-05,7.782106428468385e-06,0.0043372824469405805,0.002320184240157198,0.0009208240872454488,0.0007090449722168597,4.242263157979069e-05,0.0020852504843290186,0.0005979098297600526,0.0002183951068274307,0.0036037608596743596,0.00034109283089996714,3.018895016354077e-06,0.0020030978508989005
0.03435604554511947,0.027175414242971922,0.01747044993958274,0.028763268999243554,0.15606365740755387,0.020578158170081955,0.061203091988672804,0.08084760715821261,0.02241135632870345,0.05338646430386484,0.43092723468836436,0.03634543611091962,0.0011688817528827792,0.001513345977506212,0.0,1.2458226840523612e-05,0.01400437444460943,0.0009548937855073752,0.0019325139300461391,0.0003544727289919998,0.0002152029124034141,0.0032958824222938175,2.3854696936300367e-05,0.0,0.0029933927330926887,0.00036184472910700367,1.4292192352602702e-05,0.0036264045841384574
0.020030414528632287,0.02848049260076807,0.02018352658103628,0.034755071147985414,0.19051172157926322,0.026032900867911168,0.06878007575746667,0.25003670506477943,0.02244765936626419,0.04162704543010414,0.24011454222872874,0.01745313266840807,0.0021240072897610487,0.0015072761535151484,0.0,6.46748549975792e-06,0.009248691130490393,0.003720114256262721,4.98437232660229e-05,0.0004614793641575042,1.1309622616115396e-05,0.017201985124154502,0.001576934758110309,0.00029117760813377543,0.0026017324655294746,0.0002117553975578528,3.0068456011642065e-06,0.0005309309539965507
0.040739170506887766,0.0385457296358412,0.018789795057429705,0.025021383270939033,0.19414581987817225,0.0240681600924053,0.08384991279552258,0.19682672470576845,0.023813054575898916,0.02053932772474622,0.2772160094616011,0.016820116062586835,0.0012786513245870977,0.001439168157782675,8.696090634400897e-05,2.25540078076629e-05,0.021277535399606376,0.0020419102080804262,0.000586931712561927,7.953807083951523e-05,0.0002519495385513988,0.006430354969835483,0.0020032374407365073,0.00022156530195284303,0.0007662830714736339,0.00010220655159362425,0.0,0.0030359495704473235
0.03997260876720538,0.029628241159334982,0.024112473553610667,0.02586067910550476,0.14725780620020468,0.023186845473682844,0.05139939397337717,0.23603326896629548,0.015708021904365443,0.022488411032213683,0.3345959193453832,0.01878288864484706,0.0008880308222411565,0.0012499877118753392,5.000261155219614e-05,5.415654965918726e-06,0.01746236108505236,0.0021645177810976452,0.0008692777839606875,6.937476223947755e-05,0.0002107930902580444,0.004685703683030362,5.150490002849992e-05,0.0,0.0026915422172629727,0.0002347592851486224,0.0,0.0003401704852613842
0.03288237480843565,0.04122083173734537,0.024751505912060868,0.04389424775450233,0.21484443236816006,0.03577187968380488,0.09199567497095776,0.04997762982963838,0.021459118578733245,0.034683272141234206,0.3379177710251319,0.02421097192716545,0.003177483452453131,0.0015596286278260025,1.661942493353873e-05,4.283322125397622e-06,0.012516719857912422,0.00858456649698567,0.00037584916037117694,0.0006055506033099185,0.0005616844759715883,0.009271380308536217,0.0016183183938339998,0.0003253765895908185,0.006257722251008377,7.507680422479799e-05,0.0,0.0014400294937468683
0.058424878557730715,0.03556680944861507,0.025277027766442098,0.02605646271165591,0.07071358066502746,0.034771263784055643,0.18849450524862651,0.06494870186455569,0.02991672524128324,0.04009076168786762,0.3570747854599277,0.036990934763966615,0.0027129033640624807,0.0014396460073394454,0.0,1.398232388458271e-05,0.006578452858627354,0.004170806361411486,0.0006857249388692108,0.000355721434713259,0.00022638316372283008,0.0100354109210352,0.0002467574705186697,0.00021071967161123922,0.0024628166303414423,0.00023457504210307777,0.0,0.002299662612005346
0.03556665380112824,0.03923563048225071,0.02124589807336036,0.030114476725943765,0.18638285013110356,0.024669064291023307,0.04726609368565458,0.11921469637371677,0.024206500358684786,0.028111828005772308,0.37623895144350933,0.02972971574018017,0.0013222297771053049,0.001312525072881343,0.00015903975236200747,4.469850991055469e-06,0.01581307932107125,0.0014200626756369205,0.0009288337743130437,0.0008549262385853819,0.0004361243715733197,0.008441992569548301,2.0530412664449878e-05,0.0,0.0018585019298640402,0.00030196976725486275,1.8261690371972623e-06,0.005141529204783548
