nx,ny,lat,lon,sand,silt,clay,slope,elev,MAT,MAP,pH,tot_OC,tot_N,s_type2_Acrisol,s_type2_Alisol,s_type2_Andosols,s_type2_Arenosol,s_type2_Cambisol,s_type2_Ferralsol,s_type2_Fluvisols,s_type2_Gleysol,s_type2_Lixisol,s_type2_Luvisol,s_type2_Nitisols,s_type2_Plinthosol,s_type2_Podzol,s_type2_Regosol,s_type2_Umbrisol
232,168,-5.7500,-63.7500,0.1754,0.3252,0.4994,2.6865,440.3100,24.0250,3201.1111,3.5530,0.6767,0.0615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,168,-5.7500,-63.2500,0.2473,0.3157,0.4370,4.4884,689.8786,24.7778,3422.8333,3.6330,0.6844,0.0624,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,168,-5.7500,-62.7500,0.6196,0.1564,0.2240,2.1056,510.6775,23.2000,3047.3889,4.1640,0.6150,0.0548,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,168,-5.7500,-62.2500,0.7140,0.1295,0.1565,5.9419,939.5530,22.5417,2731.3333,4.7150,0.6150,0.0548,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,168,-5.7500,-61.7500,0.7000,0.1400,0.1600,3.7600,965.7908,20.6833,2233.2778,4.4000,0.6317,0.0580,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,168,-5.7500,-61.2500,0.7748,0.1312,0.0940,2.9732,1184.8600,20.7444,1799.8334,4.4440,0.6597,0.0638,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,168,-5.7500,-60.7500,0.5526,0.1683,0.2791,3.1674,850.6417,23.0944,1523.5000,4.7070,0.6533,0.0701,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,168,-5.7500,-60.2500,0.7892,0.1312,0.0796,2.6610,606.3906,23.0139,1847.6389,4.5510,0.6835,0.0696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,168,-5.7500,-59.7500,0.7190,0.1207,0.1603,3.7368,482.7767,25.3611,2416.1667,4.5640,0.7089,0.0639,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,168,-5.7500,-59.2500,0.7813,0.0589,0.1598,0.6848,125.6819,26.0722,2657.0000,4.2520,0.6215,0.0537,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,168,-5.7500,-58.7500,0.9021,0.0319,0.0660,0.6228,112.5056,26.1444,2686.7500,4.6530,0.7519,0.0561,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,168,-5.7500,-58.2500,0.9070,0.0255,0.0675,0.5281,67.5800,26.3722,2419.7222,4.8000,0.7855,0.0521,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,168,-5.7500,-57.7500,0.4202,0.2932,0.1866,0.2307,41.0850,26.8306,1902.8334,4.5160,1.3052,0.0894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
245,168,-5.7500,-57.2500,0.3362,0.3278,0.3257,0.1706,13.3856,27.1889,1905.1666,5.0577,0.9546,0.0919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,168,-5.7500,-56.7500,0.2456,0.2313,0.2344,0.1106,7.5990,27.2694,1919.6389,4.6010,1.5583,0.1173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,168,-5.7500,-56.2500,0.2013,0.1840,0.1898,0.1036,8.8337,27.1613,1768.6129,4.3775,13.8782,0.8146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,168,-5.7500,-55.2500,0.3010,0.3442,0.3131,0.1361,11.3852,26.6250,2060.3057,4.9458,1.3486,0.1070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,168,-5.7500,-54.7500,0.2854,0.3905,0.3241,0.1469,9.7992,26.5333,2180.1667,4.9433,1.5888,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,168,-5.7500,-54.2500,0.2522,0.4267,0.3211,0.1502,12.2718,26.5097,2243.7742,4.8630,1.2056,0.0806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,169,-5.2500,-67.2500,0.1678,0.3258,0.5064,2.0761,223.8564,25.6917,2782.4722,3.5420,0.7151,0.0675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,169,-5.2500,-66.7500,0.1300,0.3300,0.5400,4.1608,578.7489,24.7833,2911.0557,3.5000,0.7150,0.0681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,169,-5.2500,-66.2500,0.4772,0.1626,0.3602,3.7081,432.3450,26.8833,2701.6389,3.6240,0.7114,0.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,169,-5.2500,-65.7500,0.6780,0.0959,0.2261,1.3096,165.2200,26.7944,2611.2222,4.3940,0.7129,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,169,-5.2500,-65.2500,0.7340,0.1216,0.1444,4.9899,686.2631,22.4139,3099.1943,5.6360,0.7149,0.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
230,169,-5.2500,-64.7500,0.5444,0.2148,0.2408,3.7776,752.6270,25.2944,3482.8611,4.9760,0.7153,0.0662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
231,169,-5.2500,-64.2500,0.2962,0.3152,0.3886,1.4096,359.7211,25.2611,3448.3057,3.7230,0.6930,0.0637,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,169,-5.2500,-63.7500,0.2464,0.3178,0.4358,1.5690,387.0320,25.2139,3721.1389,3.6370,0.6484,0.0586,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,169,-5.2500,-63.2500,0.3100,0.3100,0.3800,1.3106,393.5325,25.4306,3908.5278,3.7000,0.6150,0.0548,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,169,-5.2500,-62.7500,0.3890,0.2331,0.3779,1.3477,418.3889,25.1472,3737.8611,3.4710,0.6150,0.0548,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,169,-5.2500,-62.2500,0.7100,0.1286,0.1614,4.9769,730.0739,20.5861,2906.0557,4.7500,0.6150,0.0548,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,169,-5.2500,-61.7500,0.7016,0.1388,0.1596,6.4155,1313.4937,21.3750,2709.6943,4.4360,0.6192,0.0556,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,169,-5.2500,-61.2500,0.6601,0.1533,0.1866,3.1446,1126.7622,20.9806,2110.9167,4.3370,0.6414,0.0599,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,169,-5.2500,-60.7500,0.4413,0.2449,0.3138,4.1981,1083.3044,21.0583,1721.7500,4.2000,0.6256,0.0597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,169,-5.2500,-60.2500,0.5360,0.2432,0.2208,3.3833,812.4214,21.6528,1800.4445,4.7000,0.5368,0.0509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,169,-5.2500,-59.7500,0.5940,0.1620,0.2440,2.9247,852.1186,23.2194,2519.4443,4.6800,0.7365,0.0704,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,169,-5.2500,-59.2500,0.8080,0.0945,0.0975,2.8066,379.9442,25.3111,2997.9443,4.3560,0.7070,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,169,-5.2500,-58.7500,0.8210,0.0290,0.1500,1.5889,134.4172,26.3167,2815.8057,4.5900,0.6866,0.0619,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,169,-5.2500,-58.2500,0.8375,0.0215,0.1410,1.0176,93.3647,26.5333,2515.1667,4.7790,0.9874,0.0724,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,169,-5.2500,-57.7500,0.8219,0.0266,0.1515,0.3768,57.7291,26.7417,2220.8889,4.7950,1.2233,0.0766,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,169,-5.2500,-57.2500,0.4333,0.1598,0.1569,0.2358,44.0039,27.0639,2102.3057,4.4090,4.0588,0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,169,-5.2500,-56.7500,0.4987,0.1874,0.1239,0.2117,31.2623,27.0611,2233.0000,4.4060,1.4204,0.0880,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,169,-5.2500,-56.2500,0.3798,0.1220,0.0582,0.2138,29.2428,27.0111,2186.0833,4.1040,2.8148,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,169,-5.2500,-55.7500,0.4738,0.1890,0.1072,0.1832,28.5706,26.7222,2219.6943,4.3450,1.4699,0.0964,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,169,-5.2500,-55.2500,0.5348,0.2389,0.2163,0.2968,35.5867,26.5194,2244.1111,4.4420,1.4254,0.0989,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,169,-5.2500,-54.7500,0.4630,0.2090,0.3280,0.2977,38.6628,26.5472,2238.3057,4.2700,0.8227,0.0640,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,169,-5.2500,-54.2500,0.5728,0.1050,0.3222,0.3839,52.0161,26.3194,2460.6667,4.3160,3.5506,0.2241,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,169,-5.2500,-53.7500,0.5074,0.0642,0.4284,0.4530,67.3897,26.0278,2533.3057,4.2150,3.2673,0.2168,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,169,-5.2500,-53.2500,0.2857,0.3059,0.4084,0.4765,64.8287,25.8389,2690.2778,4.2020,0.8462,0.0820,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,169,-5.2500,-52.7500,0.0630,0.6170,0.3200,0.4207,45.7346,25.9200,2875.7200,4.2700,0.6844,0.0684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
224,170,-4.7500,-67.7500,0.8740,0.0705,0.0555,0.3418,103.3728,27.8056,2927.0000,4.1310,0.7704,0.0846,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,170,-4.7500,-67.2500,0.4753,0.1938,0.3309,2.4756,251.9683,25.6111,3035.0557,3.8620,0.7145,0.0706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,170,-4.7500,-66.7500,0.1710,0.3150,0.5140,5.1275,1033.1202,22.6889,3128.0557,3.5150,0.7147,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,170,-4.7500,-66.2500,0.5790,0.1221,0.2989,3.3952,394.7825,27.2750,2764.9722,3.6610,0.7113,0.0888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,170,-4.7500,-65.7500,0.6240,0.1257,0.2503,0.4532,138.5908,26.4389,2718.7778,4.4620,0.7150,0.0681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,170,-4.7500,-65.2500,0.5607,0.1741,0.2652,3.0474,369.3747,24.9278,2959.1667,4.8540,0.7072,0.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
230,170,-4.7500,-64.7500,0.6363,0.1640,0.1997,3.6383,602.2419,23.0444,3351.7778,5.4920,0.7153,0.0662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
231,170,-4.7500,-64.2500,0.3555,0.2666,0.3779,5.1128,1042.3809,22.1278,3351.3889,4.2500,0.7153,0.0662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,170,-4.7500,-63.7500,0.2171,0.3190,0.4639,3.1848,599.9164,23.9139,3545.9443,3.6140,0.7125,0.0659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,170,-4.7500,-63.2500,0.2236,0.3196,0.4568,1.7991,476.5131,24.8472,3689.5557,3.6040,0.6735,0.0614,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,170,-4.7500,-62.7500,0.3150,0.2990,0.3860,1.1003,436.3158,24.7972,3417.0833,3.6300,0.6930,0.0637,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,170,-4.7500,-62.2500,0.4885,0.1925,0.3190,2.7130,553.0589,23.7583,2984.6389,3.6650,0.6429,0.0579,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,170,-4.7500,-61.7500,0.7000,0.1400,0.1600,2.4832,831.3170,22.5139,2622.1667,4.4000,0.6150,0.0548,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,170,-4.7500,-61.2500,0.6892,0.1526,0.1582,1.8702,929.4280,21.6361,2027.3611,4.4920,0.5319,0.0472,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,170,-4.7500,-60.7500,0.4374,0.3497,0.2129,2.5717,1000.3320,21.4389,1498.8055,4.2590,0.4605,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
239,170,-4.7500,-60.2500,0.2945,0.4446,0.2609,2.9947,932.8928,22.5750,1310.1945,4.4090,0.4858,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
240,170,-4.7500,-59.7500,0.5296,0.2378,0.2326,3.3106,824.0956,23.1806,1838.1389,4.7820,0.6485,0.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,170,-4.7500,-59.2500,0.7899,0.1040,0.1061,3.7229,627.3761,25.2833,2365.7778,4.3330,0.6772,0.0711,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,170,-4.7500,-58.7500,0.8097,0.0417,0.1486,1.5358,140.7794,26.6083,2420.7778,4.3140,1.0510,0.0773,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,170,-4.7500,-58.2500,0.8336,0.0290,0.1374,1.0566,120.7461,26.5778,2400.3057,4.7730,0.9485,0.0616,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,170,-4.7500,-57.7500,0.7760,0.0416,0.1824,0.4190,79.4744,26.8111,2268.2778,4.7820,1.0747,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,170,-4.7500,-57.2500,0.6890,0.0764,0.2346,0.5140,75.8075,26.7750,2249.1943,4.7530,1.0535,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,170,-4.7500,-56.7500,0.4570,0.1970,0.3460,0.8336,113.0750,26.5306,2360.3889,4.7450,0.6936,0.0735,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,170,-4.7500,-56.2500,0.5014,0.1035,0.3951,0.6555,100.5678,26.8889,2323.3889,4.5410,0.7587,0.0638,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,170,-4.7500,-55.7500,0.5602,0.0808,0.3590,0.3744,74.5358,26.6056,2235.7222,4.7160,0.7813,0.0768,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,170,-4.7500,-55.2500,0.2947,0.0387,0.2166,1.0887,93.1694,26.5472,2315.6667,4.6182,0.7436,0.0869,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,170,-4.7500,-54.7500,0.4017,0.0497,0.3986,0.9010,79.5953,26.4028,2380.7500,4.2118,0.9246,0.0944,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,170,-4.7500,-54.2500,0.4752,0.0536,0.4712,1.2471,112.7608,26.1139,2451.5833,4.1440,0.9024,0.0846,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,170,-4.7500,-53.7500,0.5406,0.0658,0.3936,1.1710,126.3631,25.7611,2548.7222,4.5370,0.7851,0.0818,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,170,-4.7500,-53.2500,0.5526,0.0561,0.3913,0.7264,116.8681,25.3722,2786.8333,4.5310,0.7859,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,170,-4.7500,-52.7500,0.4595,0.1531,0.3874,0.7918,85.9444,25.6722,3318.9167,4.4550,0.8083,0.0790,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255,170,-4.7500,-52.2500,0.3060,0.3305,0.3635,0.5543,43.8511,26.0839,3547.7419,4.6568,5.1236,0.3221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,171,-4.2500,-69.7500,0.3400,0.5400,0.1200,0.3373,158.1069,26.9083,2860.1667,5.0000,0.9681,0.0960,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,171,-4.2500,-69.2500,0.3400,0.5400,0.1200,0.3349,151.9706,27.1333,2933.8057,5.0000,0.9314,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,171,-4.2500,-68.7500,0.5215,0.3783,0.1002,0.3027,142.0461,27.3222,2956.8889,4.9340,0.6697,0.0842,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,171,-4.2500,-68.2500,0.8680,0.0696,0.0624,0.2268,121.5047,27.4639,2948.3057,4.8080,0.6697,0.0842,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,171,-4.2500,-67.7500,0.8826,0.0506,0.0668,0.2461,103.1700,27.5306,2996.6667,4.2220,0.8811,0.0891,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,171,-4.2500,-67.2500,0.6799,0.1238,0.1963,0.8806,129.4328,26.8861,3109.6943,3.8150,0.9914,0.1070,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,171,-4.2500,-66.7500,0.7942,0.0870,0.1188,3.0525,357.1003,27.1778,3063.0000,3.7430,1.0408,0.1089,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,171,-4.2500,-66.2500,0.8659,0.0523,0.0818,0.6575,128.2042,27.2389,2979.0000,4.0420,0.9922,0.1026,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,171,-4.2500,-65.7500,0.5710,0.1435,0.2855,1.5902,223.7961,24.6083,3023.4443,4.4720,0.7127,0.0659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,171,-4.2500,-65.2500,0.6973,0.1440,0.1587,4.8181,975.5439,21.4944,3104.8889,5.7320,0.6533,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
230,171,-4.2500,-64.7500,0.6968,0.1708,0.1324,3.2568,1081.2847,21.3250,3092.5557,5.6600,0.6462,0.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
231,171,-4.2500,-64.2500,0.5329,0.2541,0.2130,3.7326,945.1375,22.7778,3010.5833,4.4820,0.6708,0.0602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
232,171,-4.2500,-63.7500,0.4474,0.2392,0.3134,2.6647,593.7756,23.6139,3016.8611,4.5440,0.6891,0.0627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
233,171,-4.2500,-63.2500,0.2122,0.3050,0.4828,3.0897,781.4761,23.4917,3042.0833,3.7980,0.6994,0.0641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,171,-4.2500,-62.7500,0.3793,0.2804,0.3403,2.1954,517.3314,24.5528,2859.4167,4.0200,0.6545,0.0582,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,171,-4.2500,-62.2500,0.4948,0.2596,0.2456,2.3058,578.5675,24.2944,2540.9443,4.1340,0.6258,0.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
